customer_id,age,gender,marital_status,num_children,education_level,region,employment_status,owns_home,has_auto_loan,annual_income,credit_score,num_credit_cards,credit_limit,tenure,card_type,num_transactions,avg_transaction_value,online_shopping_freq,reward_points_balance,travel_frequency,utility_payment_count,monthly_spend
11774600,75,male,married,0,bachelors,northeast,employed,1,0,80000,654,9,2400,6,standard,14,24,7.0,5909,4,2.0,100.0
41031143,46,female,married,1,high school,south,employed,1,1,42000,718,9,2500,3,standard,9,77,3.0,3261,2,0.0,504.51
76216803,19,male,single,0,bachelors,northeast,employed,0,0,82000,701,9,3800,12,standard,14,37,7.0,6593,4,4.0,332.53
14061343,65,male,married,4,high school,west,employed,0,0,34000,661,9,1500,11,standard,8,88,5.0,3660,0,4.0,100.0
57867707,79,female,married,0,high school,south,employed,0,0,58000,724,9,3200,4,gold,16,44,7.0,5420,0,2.0,550.2
40123659,44,female,married,1,bachelors,northeast,employed,0,0,8000,677,5,600,1,standard,9,13,5.0,1672,0,0.0,100.0
10380034,65,male,married,1,high school,northeast,unemployed,0,1,37000,661,9,2400,4,gold,13,54,4.0,3493,1,2.0,382.85
76080536,47,female,married,2,high school,midwest,employed,1,0,57000,747,9,2900,16,gold,14,21,2.0,5162,3,1.0,928.9
72815661,18,female,single,0,graduate,south,employed,0,1,55000,661,9,2300,0,standard,6,14,5.0,3892,1,2.0,158.33
61238836,72,male,married,1,graduate,south,employed,0,1,209000,737,9,15400,6,platinum,24,40,15.0,13879,4,3.0,4378.24
69343206,36,female,married,3,bachelors,northeast,employed,0,1,24000,727,9,1900,15,gold,10,25,8.0,3669,3,2.0,394.61
39651974,54,male,married,0,high school,south,employed,0,1,49000,694,9,3900,4,gold,7,24,2.0,2991,0,1.0,471.85
48828134,41,male,married,2,bachelors,south,unemployed,0,1,13000,631,9,700,8,standard,11,20,9.0,2446,0,2.0,100.0
94714329,19,female,married,0,bachelors,northeast,unemployed,0,1,78000,576,9,1800,0,standard,7,8,5.0,5174,4,,100.0
94110003,65,male,married,1,graduate,midwest,employed,1,0,46000,682,9,4000,0,platinum,14,59,7.0,4382,1,3.0,866.41
52676453,34,female,married,3,graduate,south,employed,1,0,20000,601,9,1000,7,gold,7,99,7.0,2111,1,4.0,100.0
54311205,46,female,married,0,bachelors,west,unemployed,1,1,14000,616,9,800,20,standard,9,23,4.0,2484,1,0.0,100.0
52310167,73,female,married,1,bachelors,south,employed,0,0,83000,724,9,6400,12,platinum,11,79,8.0,6458,3,1.0,1842.67
11475560,44,female,married,3,bachelors,south,employed,1,1,61000,663,9,3100,9,standard,14,27,13.0,5310,3,4.0,100.0
25014152,28,female,single,0,high school,midwest,employed,0,0,32000,600,9,1100,13,standard,8,38,4.0,3837,7,3.0,100.0
58244733,49,female,married,2,bachelors,northeast,employed,1,1,88000,712,9,4600,7,gold,16,50,6.0,7227,6,2.0,289.2
36527872,31,male,single,2,bachelors,northeast,unemployed,1,1,31000,610,9,1400,13,standard,5,59,8.0,2989,4,2.0,100.0
28942968,72,female,married,0,high school,south,employed,1,0,27000,637,9,1300,4,standard,8,37,3.0,2501,0,2.0,100.0
42621286,67,male,married,0,graduate,west,student,1,1,8000,602,8,500,5,standard,11,16,10.0,1843,0,,100.0
88988402,48,male,married,2,bachelors,west,unemployed,1,1,46000,703,9,3500,13,gold,6,46,1.0,4359,1,1.0,448.12
62350767,38,female,married,2,graduate,midwest,unemployed,0,1,27000,558,9,700,18,standard,9,32,4.0,2693,3,3.0,100.0
70831734,43,male,single,3,bachelors,northeast,employed,0,0,44000,717,9,2300,14,standard,5,36,4.0,2630,1,0.0,408.94
36242607,32,female,single,2,bachelors,south,employed,0,0,99000,691,9,5200,6,gold,12,26,8.0,6811,1,5.0,942.95
74448885,21,female,single,0,high school,south,employed,1,0,48000,606,9,1800,17,standard,9,43,7.0,3901,3,3.0,100.0
96353372,22,female,single,0,bachelors,west,employed,0,0,49000,628,9,2700,14,standard,6,17,5.0,3995,3,2.0,224.14
75082414,31,male,married,0,high school,south,employed,1,0,75000,631,9,2700,9,standard,12,31,2.0,5414,1,1.0,136.37
92315567,65,male,married,1,bachelors,midwest,employed,1,0,42000,656,9,3000,10,gold,8,24,7.0,2736,0,2.0,530.43
50522892,34,male,married,1,bachelors,west,employed,1,0,80000,691,9,3900,6,gold,7,44,8.0,5698,2,3.0,764.47
51736880,58,female,married,0,bachelors,northeast,unemployed,1,1,8000,668,9,800,0,standard,6,39,7.0,1580,2,4.0,100.0
40769349,36,male,married,0,graduate,south,employed,1,1,91000,626,9,5300,2,platinum,10,35,7.0,6266,4,3.0,362.41
19682091,46,female,married,0,high school,south,employed,1,1,51000,663,9,3800,0,platinum,14,17,3.0,5040,1,1.0,518.04
89392370,52,female,married,1,bachelors,midwest,employed,1,0,15000,668,9,1000,3,standard,12,47,5.0,2919,2,4.0,100.0
23363745,32,female,single,1,bachelors,west,employed,1,0,83000,710,9,4600,19,platinum,10,124,9.0,5756,4,4.0,562.38
13702122,77,male,married,1,high school,south,employed,1,0,22000,704,9,1400,9,gold,8,19,0.0,2077,0,3.0,314.88
76098629,33,male,married,2,graduate,midwest,self-employed,1,0,119000,634,9,3900,4,gold,9,30,13.0,7844,3,6.0,100.0
98627426,67,female,married,0,graduate,northeast,student,0,0,22000,534,9,600,20,standard,5,87,8.0,1921,5,2.0,100.0
82549130,69,female,married,0,high school,west,unemployed,1,0,25000,647,9,1400,0,standard,8,24,4.0,2946,0,0.0,196.21
94673850,27,male,single,1,graduate,west,employed,0,1,192000,698,9,8400,3,gold,20,29,11.0,12170,1,5.0,1161.27
21664403,25,male,single,1,,midwest,employed,0,0,84000,638,9,3200,20,standard,14,45,9.0,6373,3,4.0,100.0
91215923,21,female,single,0,high school,south,employed,1,1,40000,624,9,1900,3,standard,14,25,6.0,4146,1,2.0,100.0
96507316,50,female,married,1,graduate,midwest,employed,0,1,80000,691,9,4600,1,platinum,15,33,,6953,5,3.0,469.72
74066025,76,male,married,0,,south,student,0,1,42000,622,9,1800,10,standard,6,25,4.0,4114,0,2.0,100.0
40374366,63,male,married,0,bachelors,northeast,student,1,1,14000,574,9,700,18,standard,6,35,8.0,2836,2,2.0,100.0
23968140,44,male,married,1,bachelors,northeast,employed,1,0,43000,648,9,2300,9,standard,10,29,8.0,4198,3,3.0,105.97
81231132,25,male,married,3,bachelors,northeast,self-employed,1,0,70000,662,9,3100,16,gold,7,21,11.0,6223,5,3.0,100.0
86329470,26,male,single,0,high school,northeast,unemployed,0,1,46000,704,9,2600,10,gold,15,25,5.0,4856,3,1.0,653.28
40799300,77,male,married,0,graduate,midwest,employed,1,1,54000,732,9,3500,1,platinum,13,20,6.0,5517,4,2.0,1006.18
51360661,52,female,married,0,bachelors,northeast,employed,1,1,171000,596,9,4800,10,standard,15,16,10.0,11448,2,1.0,100.0
70250150,27,female,single,0,bachelors,midwest,employed,0,0,25000,770,9,2000,18,platinum,10,22,6.0,3942,3,6.0,441.71
69842191,40,female,married,4,bachelors,south,unemployed,1,0,92000,565,9,2100,12,standard,12,29,5.0,7034,2,0.0,100.0
95314693,36,male,single,0,graduate,west,employed,1,0,15000,686,9,1500,5,platinum,6,88,5.0,2462,2,,267.03
87122344,67,male,married,1,bachelors,south,employed,1,1,62000,690,9,3300,19,standard,15,28,6.0,5699,0,5.0,616.34
43668657,41,female,married,0,bachelors,northeast,employed,0,0,22000,671,9,2000,8,gold,8,31,10.0,2255,0,1.0,401.17
69961269,52,male,married,0,graduate,midwest,employed,0,1,22000,624,9,1000,9,standard,8,11,8.0,2461,0,,100.0
35533314,67,male,married,3,bachelors,midwest,employed,1,0,67000,721,9,3900,15,gold,14,29,3.0,5131,2,3.0,942.41
92402170,75,female,married,1,bachelors,midwest,employed,1,0,40000,675,9,1600,1,standard,8,76,5.0,3452,1,0.0,100.0
97211940,58,female,married,0,high school,west,self-employed,1,0,100000,677,9,3900,7,gold,15,87,5.0,7447,2,3.0,184.11
38289696,55,male,married,1,bachelors,northeast,employed,1,0,38000,699,9,2300,8,gold,12,15,3.0,3480,3,2.0,580.2
44793738,26,male,single,0,bachelors,west,employed,1,1,28000,653,9,1500,3,standard,8,27,7.0,3127,0,3.0,268.14
60039359,20,female,single,0,bachelors,northeast,employed,1,0,110000,677,9,7800,5,platinum,10,33,6.0,8258,7,3.0,1638.53
65024999,38,male,married,1,high school,midwest,self-employed,1,1,85000,709,9,4600,12,platinum,11,25,5.0,7050,6,3.0,974.44
33625843,76,female,married,0,high school,south,employed,0,1,73000,641,9,2500,10,standard,17,55,9.0,6091,4,3.0,100.0
86934541,35,female,single,1,graduate,west,employed,1,1,73000,693,9,2900,19,standard,8,19,11.0,5681,2,5.0,100.0
94723482,71,female,married,1,high school,south,employed,1,0,52000,706,9,2200,11,standard,17,63,8.0,4786,0,2.0,100.0
28886484,78,male,married,1,bachelors,south,employed,0,1,13000,630,9,700,15,standard,10,26,5.0,1733,1,1.0,160.67
30171436,61,male,married,1,bachelors,south,employed,0,0,33000,755,9,2800,16,gold,12,33,6.0,3299,0,2.0,404.69
86431085,41,female,married,2,bachelors,south,employed,1,1,21000,722,9,1500,2,gold,11,28,4.0,2507,1,1.0,203.59
48227890,78,male,married,0,bachelors,west,student,1,1,16000,629,9,1000,11,standard,8,29,8.0,2410,0,4.0,158.75
27786903,72,male,married,1,bachelors,midwest,unemployed,0,0,10000,642,9,900,12,gold,5,21,2.0,1939,1,4.0,200.98
78809641,78,male,married,1,graduate,northeast,employed,0,1,35000,761,9,2500,11,gold,10,32,7.0,4672,2,2.0,263.79
20246588,79,male,married,1,bachelors,south,employed,0,0,27000,695,9,2000,8,gold,9,34,,2668,0,5.0,362.45
13451499,49,male,married,0,graduate,northeast,employed,1,0,18000,637,9,1000,13,standard,6,31,1.0,1227,1,2.0,100.0
94274538,24,female,single,1,bachelors,midwest,employed,1,0,21000,677,9,1500,15,gold,8,38,9.0,2267,2,1.0,252.97
45044255,65,female,married,2,bachelors,south,self-employed,0,0,65000,684,9,2900,8,platinum,12,63,7.0,4839,3,6.0,266.88
13703803,73,female,married,2,bachelors,south,employed,0,0,31000,660,9,1900,14,standard,7,57,4.0,3678,1,2.0,539.42
48541312,62,female,married,0,bachelors,south,employed,1,0,29000,594,9,1100,10,standard,6,33,,2310,4,2.0,100.0
46702219,29,male,single,1,graduate,northeast,employed,1,0,38000,615,9,1400,7,standard,11,67,5.0,4246,2,3.0,100.0
14458122,61,female,married,1,bachelors,south,self-employed,1,1,88000,667,9,3900,6,standard,11,54,5.0,6388,1,4.0,643.44
42536250,52,female,married,0,bachelors,midwest,employed,1,1,119000,689,9,6900,15,platinum,20,36,12.0,9224,7,5.0,1197.49
90622071,50,male,married,1,bachelors,west,employed,1,1,46000,568,9,2000,10,standard,4,33,9.0,3263,0,2.0,114.55
51082256,64,female,married,2,bachelors,northeast,employed,1,0,17000,611,9,800,15,standard,5,68,6.0,2093,1,2.0,100.0
43422026,57,male,married,3,bachelors,midwest,employed,1,1,23000,612,9,1200,17,standard,10,12,8.0,2549,1,5.0,283.73
34912783,80,male,married,1,graduate,midwest,employed,0,0,91000,641,9,4200,5,gold,10,26,7.0,6505,2,2.0,246.13
41473101,41,male,married,2,bachelors,south,employed,1,0,8000,575,9,500,1,gold,4,24,2.0,1432,3,3.0,160.9
94771397,72,male,married,2,high school,west,employed,1,0,52000,663,9,3100,11,standard,8,43,2.0,3834,2,3.0,547.34
74997370,54,female,married,3,bachelors,midwest,employed,1,1,40000,646,9,2000,8,standard,8,17,7.0,3583,2,2.0,312.2
66630783,37,male,married,3,bachelors,west,employed,1,1,65000,602,9,2000,13,gold,9,28,7.0,4873,4,2.0,100.0
58112925,71,male,married,2,bachelors,south,employed,0,1,14000,576,9,600,6,standard,6,15,6.0,1603,1,2.0,100.0
14142455,45,female,married,1,bachelors,south,employed,1,1,100000,639,9,3700,9,gold,15,15,12.0,7266,3,1.0,100.0
50743803,20,male,single,0,high school,west,unemployed,0,0,21000,637,9,800,8,standard,8,37,1.0,3064,1,0.0,100.0
74829799,68,female,married,2,bachelors,midwest,employed,1,0,102000,716,9,3500,4,standard,15,33,9.0,7234,3,3.0,186.54
72477619,70,female,married,2,bachelors,northeast,unemployed,1,0,30000,647,9,1700,10,gold,8,43,9.0,3025,3,2.0,100.0
13936411,18,male,married,0,bachelors,midwest,employed,1,1,59000,686,9,3000,8,standard,7,13,3.0,4579,3,1.0,652.36
85976122,32,male,single,2,high school,midwest,employed,1,1,151000,702,9,8300,7,gold,19,45,6.0,10523,4,9.0,1161.97
82333891,44,female,married,1,bachelors,midwest,employed,1,0,8000,618,7,600,13,gold,11,28,6.0,1791,1,2.0,100.0
35626482,40,female,married,4,bachelors,south,employed,1,0,80000,790,9,5500,4,gold,13,42,6.0,5377,0,4.0,1194.15
84917928,57,female,married,2,bachelors,midwest,employed,1,1,119000,703,9,7100,19,platinum,10,91,7.0,8809,4,6.0,1698.17
13372860,27,female,married,2,high school,midwest,employed,0,1,68000,572,9,1400,2,standard,8,19,7.0,5656,3,1.0,100.0
89237448,73,female,married,2,high school,midwest,employed,1,0,91000,674,9,4400,17,gold,7,38,3.0,5940,2,2.0,905.96
39255048,24,female,single,0,bachelors,northeast,employed,1,1,21000,755,9,1900,1,gold,12,36,2.0,3052,2,0.0,368.68
54089179,67,female,married,0,graduate,midwest,employed,1,1,80000,685,9,5300,13,platinum,9,71,4.0,5447,0,3.0,1149.13
92902384,67,male,married,0,graduate,midwest,student,0,1,18000,719,9,1300,20,gold,8,35,8.0,1870,0,3.0,115.18
44678098,54,female,married,1,bachelors,midwest,employed,1,1,45000,629,9,2200,13,standard,13,19,8.0,4507,0,2.0,420.7
21679020,40,female,married,0,bachelors,south,employed,1,1,38000,678,9,1800,15,standard,11,33,6.0,4101,2,1.0,186.13
21094823,63,male,married,2,graduate,west,employed,1,0,36000,622,9,1400,2,standard,9,17,8.0,3266,0,5.0,100.0
31728669,48,male,married,1,bachelors,midwest,employed,1,1,71000,662,9,4100,0,platinum,13,26,7.0,6397,6,3.0,419.38
60572881,26,female,single,0,bachelors,south,employed,1,0,133000,682,9,4300,18,platinum,14,20,6.0,9554,6,1.0,100.0
76864197,45,male,married,1,high school,south,student,1,0,8000,658,6,500,5,standard,6,20,2.0,2176,2,2.0,100.0
99489939,71,female,married,0,bachelors,midwest,employed,0,0,55000,763,9,3200,12,standard,10,16,6.0,5092,3,3.0,754.26
41345198,35,female,married,1,graduate,midwest,employed,1,0,257000,656,9,9600,1,platinum,29,64,16.0,18028,7,3.0,100.0
38263055,35,male,married,2,bachelors,northeast,employed,1,0,170000,716,9,10800,1,platinum,15,28,7.0,11242,5,3.0,2987.95
84245401,66,male,married,1,bachelors,west,student,0,1,29000,664,9,1700,12,standard,8,21,7.0,1781,0,1.0,264.72
16138080,70,male,married,0,high school,northeast,self-employed,0,1,53000,701,9,2800,14,gold,11,31,9.0,5174,6,3.0,309.61
44220638,29,female,married,0,bachelors,midwest,self-employed,1,0,35000,581,9,1000,5,standard,7,18,8.0,3643,1,3.0,100.0
20184152,69,female,married,2,high school,south,student,1,0,15000,685,9,800,7,standard,12,13,6.0,2289,1,2.0,100.0
43537653,48,female,married,1,graduate,south,employed,0,1,28000,671,9,1300,3,standard,8,18,3.0,3158,2,3.0,100.0
71522377,47,female,married,2,bachelors,south,employed,0,1,17000,586,9,900,14,gold,5,73,6.0,2411,2,2.0,100.0
62093327,29,female,married,4,graduate,northeast,student,1,0,10000,626,9,600,4,standard,10,30,7.0,2891,1,3.0,100.0
85736917,51,female,married,1,bachelors,northeast,self-employed,1,0,85000,698,9,5000,4,platinum,10,43,2.0,5926,3,2.0,1119.8
38705131,75,male,married,1,bachelors,west,employed,1,1,150000,733,9,8000,19,platinum,19,18,18.0,10188,1,3.0,2128.36
10677478,68,female,married,1,high school,west,employed,0,1,28000,668,9,1600,10,gold,11,37,5.0,3011,3,,179.86
60321602,46,male,married,0,bachelors,northeast,employed,1,0,27000,593,9,1100,16,standard,6,44,7.0,2222,1,2.0,100.0
42163799,50,male,married,0,bachelors,midwest,employed,1,0,47000,690,9,2100,13,standard,13,18,8.0,3971,1,3.0,433.98
32136248,79,female,married,1,,west,employed,0,1,13000,631,9,700,0,standard,7,42,8.0,1840,0,4.0,100.0
98170824,39,female,single,1,graduate,south,employed,0,1,94000,689,9,6200,15,platinum,12,11,7.0,6990,4,2.0,1549.1
83233590,67,male,married,1,graduate,midwest,employed,0,0,33000,659,9,1300,7,standard,6,11,5.0,3602,2,0.0,100.0
55765990,63,male,married,2,bachelors,midwest,employed,0,0,26000,683,9,2000,11,gold,10,45,4.0,3567,3,3.0,407.44
77135759,78,male,married,1,bachelors,midwest,employed,1,0,69000,687,9,2500,14,standard,3,24,7.0,4138,2,4.0,109.0
42243913,30,female,single,0,bachelors,south,unemployed,1,0,8000,545,3,500,1,standard,8,46,8.0,2044,0,3.0,100.0
17107037,56,female,married,3,bachelors,west,employed,1,1,65000,642,9,1900,3,gold,13,19,9.0,5680,3,2.0,100.0
16306137,77,male,married,1,high school,northeast,self-employed,0,1,22000,736,9,2000,10,gold,12,39,2.0,3416,2,2.0,543.74
23618708,74,male,married,0,high school,west,employed,0,0,11000,677,4,700,13,standard,13,43,4.0,3342,0,0.0,100.0
22996595,23,male,single,0,bachelors,midwest,employed,0,0,23000,667,9,1000,19,standard,5,30,10.0,3006,2,1.0,100.0
20691811,76,male,married,1,bachelors,south,employed,0,1,28000,629,9,1300,12,gold,5,49,2.0,2684,0,2.0,100.0
55813824,65,female,married,2,high school,south,unemployed,0,0,13000,684,9,800,16,standard,4,23,4.0,1914,0,2.0,100.0
40316371,67,male,married,0,high school,midwest,employed,1,0,27000,637,9,1100,13,gold,7,19,3.0,3303,0,0.0,100.0
10607687,74,male,married,1,bachelors,west,employed,1,1,98000,717,9,5800,18,platinum,13,50,8.0,6646,2,4.0,1702.34
57376994,53,female,married,0,bachelors,south,employed,1,1,45000,569,9,1100,9,standard,8,18,7.0,3647,1,3.0,141.44
21499261,76,female,married,3,bachelors,south,unemployed,1,1,34000,728,9,3000,7,platinum,15,60,4.0,4527,2,3.0,945.07
57781260,50,female,married,0,,south,student,1,0,43000,676,9,2400,12,gold,14,44,0.0,4139,1,3.0,457.48
67789626,45,female,married,1,bachelors,west,employed,1,1,17000,687,9,1200,3,standard,5,19,8.0,1600,0,1.0,345.74
46711353,62,male,married,1,bachelors,midwest,employed,1,1,38000,655,9,2700,12,platinum,11,15,,3723,1,3.0,446.7
90122293,39,female,married,3,high school,west,employed,1,1,49000,658,9,3800,13,gold,10,63,9.0,4236,3,3.0,561.19
96361762,53,male,married,0,graduate,midwest,employed,0,0,55000,745,9,3800,17,platinum,11,20,10.0,4832,4,6.0,881.59
72776067,68,female,married,2,high school,northeast,self-employed,0,1,50000,673,9,2500,4,standard,14,11,5.0,4489,4,1.0,262.1
84637907,36,female,single,0,bachelors,northeast,employed,0,0,47000,627,9,2300,17,gold,13,30,7.0,4562,2,2.0,100.0
20038826,26,male,single,1,graduate,south,employed,0,0,93000,664,9,4600,12,gold,19,43,7.0,7475,2,4.0,100.0
21095409,53,male,married,0,bachelors,northeast,employed,1,1,42000,709,9,2800,10,platinum,15,26,5.0,5318,7,4.0,385.85
48839163,43,male,single,0,bachelors,northeast,employed,1,1,37000,671,9,2300,6,gold,9,16,4.0,3863,1,3.0,352.01
71344555,53,female,married,3,bachelors,south,unemployed,1,1,10000,578,9,500,16,standard,5,37,3.0,2510,1,2.0,100.0
94692052,34,male,married,1,bachelors,midwest,unemployed,1,0,66000,661,9,3400,6,platinum,12,22,7.0,5794,1,2.0,681.4
49019615,72,female,married,2,bachelors,west,employed,0,1,87000,672,9,3300,2,gold,15,48,18.0,6948,2,1.0,100.0
74265615,77,male,married,0,,south,student,1,1,9000,625,9,600,15,standard,13,25,8.0,2994,1,0.0,100.0
68788059,54,female,married,2,high school,midwest,employed,0,0,12000,658,9,600,10,standard,6,42,4.0,1717,0,0.0,209.92
53923732,53,male,married,0,bachelors,midwest,employed,1,0,48000,690,9,2700,0,standard,7,15,6.0,3595,0,4.0,292.23
57374312,62,female,married,1,bachelors,west,employed,0,1,15000,625,9,700,16,standard,4,26,7.0,2076,0,,143.6
75222876,61,female,married,2,graduate,south,employed,0,0,28000,651,9,1900,10,gold,9,21,7.0,2644,0,2.0,1321.74
81168891,38,male,married,1,high school,northeast,employed,1,1,14000,664,9,1000,7,standard,6,55,3.0,1544,2,3.0,100.0
61990517,45,male,married,2,bachelors,northeast,employed,0,0,60000,614,9,1800,19,standard,10,33,11.0,4647,3,2.0,100.0
18747833,63,female,married,1,bachelors,midwest,employed,0,0,44000,731,9,3100,12,gold,14,63,8.0,4571,0,2.0,1009.12
96247471,60,male,married,2,bachelors,northeast,employed,0,1,25000,692,9,2000,20,gold,8,9,9.0,3044,3,2.0,483.82
88332224,47,female,married,0,graduate,west,self-employed,1,1,67000,705,9,4800,14,platinum,16,55,8.0,5804,5,1.0,712.55
98089362,63,male,married,3,bachelors,northeast,employed,0,1,142000,645,9,6600,3,gold,16,12,10.0,10098,5,7.0,148.15
51823711,49,female,single,0,graduate,west,employed,1,1,13000,635,9,900,16,standard,5,38,6.0,1097,1,2.0,100.0
29107178,78,female,married,0,graduate,south,employed,1,0,24000,688,9,1900,17,gold,7,93,7.0,3355,2,3.0,131.07
56179373,60,female,married,1,graduate,west,unemployed,1,0,73000,635,9,3100,3,gold,11,53,12.0,5034,2,3.0,100.0
67637300,80,male,married,5,bachelors,west,employed,0,1,40000,696,9,2500,5,platinum,11,28,6.0,3805,1,2.0,651.75
